batch_size,batches_per_step,center_generation_bounds,dataset_names,dead_time,features_dimension,interaction_rate,lambda_sensitivity,learning_rate,max_input_dim,max_output_dim,n_bees,n_classes,n_epochs,n_per_class_test,n_per_class_train,n_steps_per_epoch,n_tasks,param_id,production_rate,punish_rate,punishment,random_seed,replicate_id,run_time,run_timestamp,save_nn_epochs,seed,use_gauss,use_per_class_variance,variance_bounds,n_tasks_1,n_bees_total,n_bees_final,t_end,task_spec_mean_final,agent_spec_mean_final,final_min_task_best,final_mean_task_best,max_thr_matching_final,onset_thr_0p8,task_spec_mean_onset_thr_0p8,agent_spec_mean_onset_thr_0p8,onset_thr_0p9,task_spec_mean_onset_thr_0p9,agent_spec_mean_onset_thr_0p9,root,param_folder,param_dir,event_log_path,config_path,git_commit,git_dirty,julia_version
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",9.0,10,0.06,100,5.0e-5,10,15,10,15,1000,50,100,1,10,100,1,0.1,time_out,218303733,4,1304.53,2025-12-31T00:47:17.481,0,218303733,true,true,"[0.01,0.05]",10,10,10,1000.0206113910547,0.2586896969364488,0.29566630419380074,0.13866666666666666,0.3801333333333333,0.12933333333333333,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_100_rep_4,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_100_rep_4,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_100_rep_4/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_100_rep_4/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",9.0,10,0.06,100,5.0e-5,10,15,10,15,1000,50,100,1,10,100,1,0.1,time_out,218303734,5,1311.2,2025-12-31T00:47:21.482,0,218303734,true,true,"[0.01,0.05]",10,10,10,1000.015380050022,0.16894371051696022,0.17906104963896535,0.19733333333333333,0.3121333333333333,0.156,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_100_rep_5,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_100_rep_5,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_100_rep_5/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_100_rep_5/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",9.0,10,0.06,100,5.0e-5,10,15,10,15,1000,50,100,1,10,100,1,0.1,time_out,218303735,6,1273.04,2025-12-31T00:47:26.687,0,218303735,true,true,"[0.01,0.05]",10,10,10,1000.0042182606088,0.19841650277272574,0.22058048297868682,0.136,0.34293333333333337,0.136,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_100_rep_6,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_100_rep_6,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_100_rep_6/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_100_rep_6/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",9.0,10,0.06,100,5.0e-5,10,15,10,15,1000,50,100,1,10,100,1,0.1,time_out,218303736,7,1280.85,2025-12-31T00:47:26.938,0,218303736,true,true,"[0.01,0.05]",10,10,10,1000.0135505878116,0.250671303182445,0.2644625744915095,0.24933333333333332,0.39653333333333335,0.10133333333333333,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_100_rep_7,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_100_rep_7,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_100_rep_7/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_100_rep_7/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",9.0,10,0.06,100,5.0e-5,10,15,10,15,1000,50,100,1,10,100,1,0.1,time_out,218303737,8,1297.17,2025-12-31T00:47:28.704,0,218303737,true,true,"[0.01,0.05]",10,10,10,1000.0057490624317,0.21209910417971875,0.23808733727861914,0.11866666666666667,0.3341333333333333,0.11866666666666667,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_100_rep_8,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_100_rep_8,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_100_rep_8/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_100_rep_8/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",9.0,10,0.06,100,5.0e-5,10,15,10,15,1000,50,100,1,10,100,1,0.1,time_out,218303738,9,1297.59,2025-12-31T00:47:35.435,0,218303738,true,true,"[0.01,0.05]",10,10,10,1000.0000006799115,0.23527740434143127,0.2578648424726372,0.15333333333333332,0.3556000000000001,0.108,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_100_rep_9,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_100_rep_9,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_100_rep_9/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_100_rep_9/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.01,10,0.07,100,5.0e-5,10,15,10,15,1000,50,100,1,10,101,1,0.1,time_out,218304730,1,1312.53,2025-12-31T00:47:39.966,0,218304730,true,true,"[0.01,0.05]",10,10,10,1000.0197180707994,0.23050115451902808,0.2671864193214545,0.14,0.35613333333333336,0.11466666666666667,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_101_rep_1,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_1,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_1/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_1/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.01,10,0.07,100,5.0e-5,10,15,10,15,1000,50,100,1,10,101,1,0.1,time_out,218304739,10,2979.19,2025-12-31T00:48:25.164,0,218304739,true,true,"[0.01,0.05]",10,10,10,1000.009385418053,0.2316252738062167,0.27406216542122275,0.16,0.32853333333333334,0.112,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_101_rep_10,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_10,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_10/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_10/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.01,10,0.07,100,5.0e-5,10,15,10,15,1000,50,100,1,10,101,1,0.1,time_out,218304731,2,1339.18,2025-12-31T00:47:40.471,0,218304731,true,true,"[0.01,0.05]",10,10,10,1000.0046808720308,0.2305665344308193,0.30128564582181305,0.07466666666666667,0.34386666666666665,0.07466666666666667,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_101_rep_2,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_2,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_2/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_2/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.01,10,0.07,100,5.0e-5,10,15,10,15,1000,50,100,1,10,101,1,0.1,time_out,218304732,3,1345.88,2025-12-31T00:47:43.542,0,218304732,true,true,"[0.01,0.05]",10,10,10,1000.0059647051064,0.3400011739813958,0.34943171757742614,0.276,0.4461333333333333,0.088,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_101_rep_3,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_3,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_3/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_3/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.01,10,0.07,100,5.0e-5,10,15,10,15,1000,50,100,1,10,101,1,0.1,time_out,218304733,4,1335.03,2025-12-31T00:47:46.594,0,218304733,true,true,"[0.01,0.05]",10,10,10,1000.0065445998694,0.25386633302449113,0.27379778409079203,0.17733333333333334,0.3917333333333334,0.10133333333333333,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_101_rep_4,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_4,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_4/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_4/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.01,10,0.07,100,5.0e-5,10,15,10,15,1000,50,100,1,10,101,1,0.1,time_out,218304734,5,3013.95,2025-12-31T00:48:00.664,0,218304734,true,true,"[0.01,0.05]",10,10,10,1000.0034741413048,0.2072408612308747,0.2687318289531346,0.116,0.32733333333333337,0.116,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_101_rep_5,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_5,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_5/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_5/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.01,10,0.07,100,5.0e-5,10,15,10,15,1000,50,100,1,10,101,1,0.1,time_out,218304735,6,1326.58,2025-12-31T00:47:56.564,0,218304735,true,true,"[0.01,0.05]",10,10,10,1000.0061267780316,0.16126997028831652,0.18924669285707846,0.09466666666666666,0.30039999999999994,0.09466666666666666,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_101_rep_6,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_6,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_6/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_6/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.01,10,0.07,100,5.0e-5,10,15,10,15,1000,50,100,1,10,101,1,0.1,time_out,218304736,7,1332.38,2025-12-31T00:47:57.025,0,218304736,true,true,"[0.01,0.05]",10,10,10,1000.003274022696,0.24259839029676655,0.2755030285826171,0.11333333333333333,0.35239999999999994,0.08533333333333333,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_101_rep_7,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_7,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_7/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_7/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.01,10,0.07,100,5.0e-5,10,15,10,15,1000,50,100,1,10,101,1,0.1,time_out,218304737,8,2966.94,2025-12-31T00:48:12.656,0,218304737,true,true,"[0.01,0.05]",10,10,10,1000.0023599794682,0.22634667669629663,0.30119988631546024,0.116,0.34493333333333337,0.116,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_101_rep_8,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_8,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_8/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_8/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.01,10,0.07,100,5.0e-5,10,15,10,15,1000,50,100,1,10,101,1,0.1,time_out,218304738,9,1342.34,2025-12-31T00:48:07.055,0,218304738,true,true,"[0.01,0.05]",10,10,10,1000.0155156661252,0.2551580580698819,0.3480901394068563,0.09466666666666666,0.3748000000000001,0.09466666666666666,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_101_rep_9,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_9,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_9/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_101_rep_9/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.02,10,0.07,100,5.0e-5,10,15,10,15,1000,50,100,1,10,102,1,0.1,time_out,218305730,1,2947.56,2025-12-31T00:48:56.523,0,218305730,true,true,"[0.01,0.05]",10,10,10,1000.0304782339003,0.22008664217280122,0.24197513098253642,0.076,0.3589333333333333,0.076,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_102_rep_1,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_1,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_1/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_1/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.02,10,0.07,100,5.0e-5,10,15,10,15,1000,50,100,1,10,102,1,0.1,time_out,218305739,10,1310.11,2025-12-31T00:52:02.052,0,218305739,true,true,"[0.01,0.05]",10,10,10,1000.0002719811736,0.283920058089787,0.3343623480156677,0.128,0.4532,0.06933333333333333,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_102_rep_10,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_10,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_10/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_10/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.02,10,0.07,100,5.0e-5,10,15,10,15,1000,50,100,1,10,102,1,0.1,time_out,218305731,2,2991.9,2025-12-31T00:48:56.507,0,218305731,true,true,"[0.01,0.05]",10,10,10,1000.0218412785573,0.2155168957732732,0.226807317399036,0.14533333333333334,0.3181333333333334,0.14533333333333334,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_102_rep_2,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_2,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_2/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_2/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.02,10,0.07,100,5.0e-5,10,15,10,15,1000,50,100,1,10,102,1,0.1,time_out,218305732,3,2992.92,2025-12-31T00:49:00.872,0,218305732,true,true,"[0.01,0.05]",10,10,10,1000.0035478969324,0.2727781219940072,0.3038019428826587,0.11866666666666667,0.34386666666666665,0.06533333333333333,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_102_rep_3,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_3,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_3/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_3/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.02,10,0.07,100,5.0e-5,10,15,10,15,1000,50,100,1,10,102,1,0.1,time_out,218305733,4,3024.24,2025-12-31T00:49:51.828,0,218305733,true,true,"[0.01,0.05]",10,10,10,1000.0067827366028,0.25980610171596785,0.30048760647846073,0.10666666666666667,0.39039999999999997,0.10666666666666667,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_102_rep_4,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_4,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_4/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_4/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.02,10,0.07,100,5.0e-5,10,15,10,15,1000,50,100,1,10,102,1,0.1,time_out,218305734,5,1469.79,2025-12-31T00:49:39.955,0,218305734,true,true,"[0.01,0.05]",10,10,10,1000.0036099789296,0.2134813938942866,0.23861029762022476,0.10666666666666667,0.33466666666666667,0.10666666666666667,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_102_rep_5,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_5,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_5/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_5/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.02,10,0.07,100,5.0e-5,10,15,10,15,1000,50,100,1,10,102,1,0.1,time_out,218305735,6,1472.29,2025-12-31T00:49:47.085,0,218305735,true,true,"[0.01,0.05]",10,10,10,1000.0082398356101,0.2087113111680809,0.23818769995894185,0.112,0.3316,0.112,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_102_rep_6,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_6,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_6/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_6/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.02,10,0.07,100,5.0e-5,10,15,10,15,1000,50,100,1,10,102,1,0.1,time_out,218305736,7,2921.67,2025-12-31T00:51:18.799,0,218305736,true,true,"[0.01,0.05]",10,10,10,1000.0069674428686,0.2697813325127981,0.2852407666369602,0.208,0.38960000000000006,0.12266666666666666,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_102_rep_7,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_7,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_7/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_7/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.02,10,0.07,100,5.0e-5,10,15,10,15,1000,50,100,1,10,102,1,0.1,time_out,218305737,8,1354.21,2025-12-31T00:51:55.003,0,218305737,true,true,"[0.01,0.05]",10,10,10,1000.0277890551789,0.20475987632881484,0.2670011113025747,0.07466666666666667,0.31533333333333335,0.07466666666666667,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_102_rep_8,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_8,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_8/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_8/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.02,10,0.07,100,5.0e-5,10,15,10,15,1000,50,100,1,10,102,1,0.1,time_out,218305738,9,1284.44,2025-12-31T00:51:57.460,0,218305738,true,true,"[0.01,0.05]",10,10,10,1000.0030368713032,0.2570675591647114,0.2863208483430074,0.17466666666666666,0.3896,0.09866666666666667,,,,,,,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_102_rep_9,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_9,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_9/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_102_rep_9/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
